NHPD Property ID,Property Name,Property Address,City,State,Zip,CBSACode,CBSA Type,County,County Code,Census Tract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,Active Subsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,Total Units,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,Owner Type,ManagerName,ManagerType,HUD Property ID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,0-1 BedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,Percent of ELI Households,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,Occupancy Rate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_1_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_1_InacStatusDesc,NumberActiveSection536,NumberInconclusiveSection536,NumberInactiveSection536,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,Old NHPD Property ID
1103348,SPRINGFIELD CROSSING,3320 N Lumpkin Rd,Columbus,GA,31903-1696,17980,Metropolitan Statistical Area,Muscogee,13215,13215002700,02,32.43723,-84.95374,Active,1,0,0,120,1/1/2002,1/1/2032,1/1/2032,BILL RHOTEN,,,,,,,,,,,0,80,40,,,862,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002065,Active,TCEP,1/1/2002,1/1/2032,96,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1038529,LAFAYETTE VILLAGE,123 Old Airport Rd,Lagrange,GA,30240-6486,29300,Micropolitan Statistical Area,Troup,13285,13285960901,03,33.02139,-85.06995,Active,2,0,0,56,1/1/2002,4/1/2023,1/1/2032,HOWARD UPCHURCH,For Profit,,,,,,,,,,28,28,,,,870,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002040,Active,TCEP,1/1/2002,1/1/2032,43,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,25508802,Active,HOME,4/1/2003,4/1/2023,43,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25670
1038533,MAGNOLIA VILLAGE,287 E Crogan St,Lawrenceville,GA,30046-6892,12060,Metropolitan Statistical Area,Gwinnett,13135,13135050545,07,33.95938,-83.96964,Active,2,0,0,192,1/1/2002,1/1/2032,1/1/2032,TODD COPELAND,For Profit,,,,,,,,,,8,44,8,,,1550,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,GAA20029034,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA2002050,Active,TCEP,1/1/2002,1/1/2032,140,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25672
1038537,ST PHILLIPS VILLAS,829 N Hill St,Griffin,GA,30223-1948,12060,Metropolitan Statistical Area,Spalding,13255,13255160400,03,33.26225,-84.26151,Active,2,0,0,60,1/1/2002,1/1/2032,1/1/2032,MIKE GODWIN,For Profit,,,,,,,,,,12,36,12,,,840,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,GAA20029045,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA20029045,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25676
1122354,JT WOODLAND,100 Woodland Cir,Ocilla,GA,31774-1951,,,Irwin,13155,13155950200,08,31.59076,-83.25449,Active,2,0,0,40,5/10/1983,1/1/2032,12/31/2033,MARY T JOHNSON,Multiple,TISHCO PROPERTIES LLC,For Profit,,,,,,,,16,24,,,Family,660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002085,Active,TCEP,1/1/2002,1/1/2032,39,Acquisition and Rehab,,,,,,,,,,1,0,0,999665147010,Active,515 Rural Housing,5/10/1983,12/31/2033,33,833832,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25679
1038525,TOWNE WEST MANOR,330 Brownlee Rd SW,Atlanta,GA,30311-1800,12060,Metropolitan Statistical Area,Fulton,13121,13121008102,05,33.74719,-84.49662,Active,2,0,1,108,1/1/2002,1/1/2032,1/1/2032,STEVEN DEFRANCIS,For Profit,,,,,,,,,,0,102,6,,,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,1,GAA20029043,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA2002225,Active,4% and 9% Tax Credit,1/1/2002,1/1/2032,81,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25668
1038546,ALEXANDER OF STONECREST,100 Leslie Oaks Dr,Lithonia,GA,30058-6726,12060,Metropolitan Statistical Area,Dekalb,13089,13089023316,04,33.76733,-84.07901,Active,2,0,3,262,1/1/2002,1/1/2032,1/1/2049,MARTIN H PETERSEN,For Profit,SIGNATURE MANAGEMENT CORP,,800239537,71c*,01/08/2019,83c,02/01/2017,66c,10/13/2015,,,,,Family,1180,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6111286,Active,207/ 223(F) PUR/ REFIN HSG,2/1/2014,1/1/2049,262,13145061.81,,,,,,,,13145061.81,,1,0,3,GAA2002117,Active,TCEP,1/1/2002,1/1/2032,168,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25681
1038608,PACES LANDING APARTMENTS,2352 Spring Haven Dr,Gainesville,GA,30504-4081,23580,Metropolitan Statistical Area,Hall,13139,13139001003,09,34.28064,-83.85722,Active,1,0,3,140,1/1/2002,1/1/2032,1/1/2032,MARK M DUMAS,For Profit,LEDIC MANAGEMENT GROUP LLC,,800239888,96b*,05/03/2016,,,,,16,112,64,,Family,892,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,1,0,1,GAA2002180,Active,TCEP,1/1/2002,1/1/2032,112,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25696
1038523,COULMBIA HIGH PT EASTATES SR,220 Bowen Cir SW,Atlanta,GA,30315-2605,12060,Metropolitan Statistical Area,Fulton,13121,13121006700,05,33.71492,-84.39559,Active,2,0,0,94,1/1/2002,1/1/2032,1/1/2032,NOEL F KHALIL CEO,For Profit,,,,,,,,,,94,55,0,,,980,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,GAA20029014,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA20029014,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25667
1038531,MADISON MEADOWS APARTMENTS,10 Packinghouse Rd,Statesboro,GA,30458-1810,44340,Micropolitan Statistical Area,Bulloch,13031,13031110602,12,32.45134,-81.76711,Active,1,0,0,120,1/1/2002,1/1/2032,1/1/2032,TODD L BORCK,For Profit,,,,,,,,,,,64,56,,,712,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002045,Active,TCEP,1/1/2002,1/1/2032,96,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25671
1038535,PEAKS AT WEST ATLANTA,1212 James Jackson Pkwy NW,Atlanta,GA,30318-0657,12060,Metropolitan Statistical Area,Fulton,13121,13121008602,05,33.790303,-84.477123,Active,2,0,1,214,1/1/2002,1/1/2032,1/1/2032,CHASE NORTHCUTT/RHA HOUSING,For Profit,LEDIC MANAGEMENT GROUP LLC,,800231556,77c*,10/12/2018,68c*,09/01/2017,68c*,09/01/2017,36,24,120,,,1130,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,2,0,0,GAA20029038,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA2002055,Active,TCEP,1/1/2002,1/1/2032,160,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25673
1038539,VILLAS OF FRIENDLY HEIGHTS,4581 Snapfinger Woods Dr,Decatur,GA,30035,12060,Metropolitan Statistical Area,Dekalb,13089,13089023213,04,33.70978,-84.20691,Active,1,0,1,132,1/1/2002,1/1/2032,1/1/2032,CDC SPECIAL LIMITED PARTNER L,For Profit,,,,,,,,,,30,78,24,,,1060,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,GAA2002230,Active,TCEP,1/1/2002,1/1/2032,124,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25677
1037961,GREENS AT STONECREEK,100 Deer Creek Cir,Lithonia,GA,30038-3334,12060,Metropolitan Statistical Area,Dekalb,13089,13089023418,04,33.69485,-84.07869,Active,1,0,1,100,1/1/2002,1/1/2032,1/1/2032,SUSAN TEMPESTA,For Profit,,,,,,,,,,,69,69,,,1060,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,GAA2002155,Active,TCEP,1/1/2002,1/1/2032,100,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,25728
1038625,EAST AUGUSTA COMMONS,420 E Boundary,Augusta,GA,30901-4800,12260,Metropolitan Statistical Area,Richmond,13245,13245010600,12,33.46701,-81.94883,Active,1,0,0,148,1/1/2002,1/1/2032,1/1/2032,LOUIS E VOGT,For Profit,,,,,,,,,,,148,,,,836,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002140,Active,TCEP,1/1/2002,1/1/2032,148,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68280
1038701,EAGLES TRACE,2001 Torch Hill Rd,Columbus,GA,31903-5200,17980,Metropolitan Statistical Area,Muscogee,13215,13215003000,02,32.4329,-84.95203,Active,1,0,0,383,1/1/2002,1/1/2032,1/1/2032,CHAIM PURETZ,For Profit,,,,,,,,,,25,281,77,,,862,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002135,Active,TCEP,1/1/2002,1/1/2032,378,Existing,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68346
1038695,MIDTOWN SQUARE,1499 Boxwood Blvd,Columbus,GA,31906,17980,Metropolitan Statistical Area,Muscogee,13215,13215002000,02,32.47429,-84.93976,Active,1,0,0,144,1/1/2002,1/1/2032,1/1/2032,TODD COPELAND,For Profit,,,,,,,,,,,,,,,862,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002170,Active,TCEP,1/1/2002,1/1/2032,144,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68340
1038722,ARBOR LAKE- MAGNOLIA ARBOR,431 Kirkland Rd,Covington,GA,30016-6840,12060,Metropolitan Statistical Area,Newton,13217,13217100502,04,33.59083,-83.92597,Active,2,0,0,250,1/1/2002,1/1/2032,1/1/2032,TODD COPELAND,For Profit,,,,,,,,,,28,132,40,,,1220,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,GAA20029006,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,GAA20029006,Active,TCEP,1/1/2002,1/1/2032,0,New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68368
1038714,HERITAGE CROSSING,1111 Crossing Pl,Commerce,GA,30529-3696,27600,Micropolitan Statistical Area,Jackson,13157,13157010300,09,34.23545,-83.4594,Active,1,0,0,118,1/1/2002,1/1/2032,1/1/2032,MIKE GODWIN,For Profit,,,,,,,,,,9,58,29,,,760,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002160,Active,TCEP,1/1/2002,1/1/2032,118,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68360
1038754,BRITTANY APARTMENTS,3308 Covington Dr,Decatur,GA,30032-2236,12060,Metropolitan Statistical Area,Dekalb,13089,13089023102,04,33.76194,-84.25616,Active,1,0,0,177,1/1/2002,1/1/2032,1/1/2032,CHRIS SINGH,For Profit,,,,,,,,,,,,,,,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002120,Active,TCEP,1/1/2002,1/1/2032,177,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68391
1038804,THE RETREAT AT MCEVER,1050 Eagle Eye Rd,Gainesville,GA,30504-4162,23580,Metropolitan Statistical Area,Hall,13139,13139001003,09,34.29325,-83.86051,Active,2,0,0,224,1/1/2002,1/1/2032,8/1/2048,MR JEFF BOSTIC,For Profit,INTERMARK MANAGEMENT CORPORATION,,800238570,48c,03/14/2018,,,,,,,,,Family,892,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,6111270,Active,207/ 223(F) PUR/ REFIN HSG,9/1/2013,8/1/2048,224,8028649.11,,,,,,,,8028649.11,,1,0,0,GAA2002215,Active,TCEP,1/1/2002,1/1/2032,224,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68435
1038887,ASHTON COURT APARTMENTS,125 Parker Pl,Lagrange,GA,30240-6487,29300,Micropolitan Statistical Area,Troup,13285,13285960800,03,33.03428,-85.03558,Active,2,0,0,70,1/1/2002,4/1/2023,1/1/2032,MIKE GODWIN,For Profit,,,,,,,,,,,,,,,870,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002115,Active,TCEP,1/1/2002,1/1/2032,56,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,25508819,Active,HOME,4/1/2003,4/1/2023,55,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68475
1038888,ALEXANDER MILL,159 Paper Mill Rd,Lawrenceville,GA,30046,12060,Metropolitan Statistical Area,Gwinnett,13135,13135050546,07,33.95607,-83.97042,Active,1,0,0,224,1/1/2002,1/1/2032,1/1/2032,MICHAEL L SMITH,For Profit,,,,,,,,,,,167,56,,,1550,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002095,Active,TCEP,1/1/2002,1/1/2032,223,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68478
1038890,ALEXANDER CROSSING,479 Tommy Lee Fuller Dr,Loganville,GA,30052,12060,Metropolitan Statistical Area,Walton,13297,13297110507,10,33.8292,-83.90402,Active,1,0,0,168,1/1/2002,1/1/2032,1/1/2032,MICHAEL L SMITH,For Profit,,,,,,,,,,,,,,,1240,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002005,Active,TCEP,1/1/2002,1/1/2032,168,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68484
1038952,LIVE OAK PLANTATION,8505 Waters Ave,Savannah,GA,31406-6036,42340,Metropolitan Statistical Area,Chatham,13051,13051004210,01,31.99304,-81.1059,Active,1,0,2,208,3/1/1972,1/1/2032,1/1/2032,EUGENE SCHNEUR,For Profit,,,,,,,,,,40,90,78,,,996,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,1,0,0,GAA2002217,Active,TCEP,1/1/2002,1/1/2032,208,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68571
1038954,CONCORD CROSSING,2935 Old Concord Rd SE,Smyrna,GA,30082-2310,12060,Metropolitan Statistical Area,Cobb,13067,13067031116,13,33.88197,-84.53916,Active,1,0,0,190,1/1/2002,1/1/2032,1/1/2032,PARTNERS II LLP,For Profit,,,,,,,,,,,,,,,1130,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,GAA2002130,Active,TCEP,1/1/2002,1/1/2032,187,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68574
1038948,INDIGO POINTE APARTMENTS,4750 La Roche Ave,Savannah,GA,31404-6011,42340,Metropolitan Statistical Area,Chatham,13051,13051003800,01,32.022822,-81.066534,Active,1,0,4,310,1/1/1972,1/1/2032,1/1/2032,INDIGO POINTE LP,,,,,,,,,,,35,161,114,,,996,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,1,0,1,GAA2002558,Active,,1/1/2002,1/1/2032,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,68565
